PID,SalePrice,Lot Area,Street,Alley,Lot Config,Land Slope,County,State,District_ID,Bldg Type,Overall Cond,Year Built,Year Remod/Add,Exterior,Exter Cond,Bsmt Unf SF,Total Bsmt SF,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Open Porch SF,Enclosed Porch,Pool Area,Fence,Sale Condition
480049357,322000,5400,Pave,Pave,Corner,Gtl,Madison,ID,79,1Fam,7,1926,2004,MetalSd,Gd,779,1149,Y,1149,467,1616,0,0,2,0,3,5,0,Detchd,1,0,183,0,NA,Normal
842166337,408000,7230,Pave,NA,Inside,Gtl,Weber,UT,34,1Fam,7,1927,1992,VinylSd,TA,851,851,Y,867,851,1718,0,0,2,1,4,8,1,Detchd,2,0,213,0,GdPrv,Normal
441495327,408000,7230,Pave,NA,Inside,Gtl,Gem,ID,34,1Fam,7,1927,1992,VinylSd,TA,851,851,Y,867,851,1718,0,0,2,1,4,8,1,Detchd,2,0,213,0,GdPrv,Normal
182155567,408000,7230,Pave,NA,Inside,Gtl,Sherdan,WY,34,1Fam,7,1927,1992,VinylSd,TA,851,851,Y,867,851,1718,0,0,2,1,4,8,1,Detchd,2,0,213,0,GdPrv,Normal
784521600,331000,9600,Pave,NA,Inside,Gtl,Piute,UT,78,1Fam,9,1928,2005,MetalSd,Ex,548,689,Y,689,689,1378,0,0,2,0,3,7,1,Detchd,2,0,116,0,NA,Normal
466008451,331000,9600,Pave,NA,Inside,Gtl,Lewis,ID,78,1Fam,9,1928,2005,MetalSd,Ex,548,689,Y,689,689,1378,0,0,2,0,3,7,1,Detchd,2,0,116,0,NA,Normal
711018249,400000,11435,Pave,NA,Corner,Mod,Weber,UT,35,1Fam,7,1929,1950,BrkFace,TA,792,792,Y,792,725,1517,0,0,1,0,3,7,2,Detchd,2,0,0,0,NA,Normal
596627984,400000,11435,Pave,NA,Corner,Mod,Jefferson,ID,35,1Fam,7,1929,1950,BrkFace,TA,792,792,Y,792,725,1517,0,0,1,0,3,7,2,Detchd,2,0,0,0,NA,Normal
177826872,400000,11435,Pave,NA,Corner,Mod,Sherdan,WY,35,1Fam,7,1929,1950,BrkFace,TA,792,792,Y,792,725,1517,0,0,1,0,3,7,2,Detchd,2,0,0,0,NA,Normal
832415331,358000,7810,Pave,NA,Inside,Gtl,Weber,UT,34,1Fam,6,1930,2003,AsbShng,Gd,741,930,Y,1230,525,1755,0,0,2,0,4,7,1,Detchd,1,40,0,0,NA,Normal
465444776,358000,7810,Pave,NA,Inside,Gtl,Gem,ID,34,1Fam,6,1930,2003,AsbShng,Gd,741,930,Y,1230,525,1755,0,0,2,0,4,7,1,Detchd,1,40,0,0,NA,Normal
182220875,358000,7810,Pave,NA,Inside,Gtl,Sherdan,WY,34,1Fam,6,1930,2003,AsbShng,Gd,741,930,Y,1230,525,1755,0,0,2,0,4,7,1,Detchd,1,40,0,0,NA,Normal
766261539,294900,6060,Pave,NA,Inside,Gtl,San Juan,UT,52,1Fam,9,1930,2007,MetalSd,TA,100,837,Y,1001,0,1001,0,0,1,0,2,5,0,Detchd,1,0,128,0,NA,Normal
466622955,294900,6060,Pave,NA,Inside,Gtl,Valley,ID,52,1Fam,9,1930,2007,MetalSd,TA,100,837,Y,1001,0,1001,0,0,1,0,2,5,0,Detchd,1,0,128,0,NA,Normal
201833160,294900,6060,Pave,NA,Inside,Gtl,Weston,WY,52,1Fam,9,1930,2007,MetalSd,TA,100,837,Y,1001,0,1001,0,0,1,0,2,5,0,Detchd,1,0,128,0,NA,Normal
890679611,280000,5684,Pave,NA,Inside,Gtl,Piute,UT,77,1Fam,8,1930,2005,Wd Sdng,TA,813,813,Y,813,0,813,0,0,1,0,2,5,0,Detchd,1,113,0,0,NA,Normal
571119430,280000,5684,Pave,NA,Inside,Gtl,Kootenai,ID,77,1Fam,8,1930,2005,Wd Sdng,TA,813,813,Y,813,0,813,0,0,1,0,2,5,0,Detchd,1,113,0,0,NA,Normal
888067833,280000,6120,Pave,NA,Inside,Gtl,Wayne,UT,16,1Fam,7,1930,1984,MetalSd,Gd,741,741,Y,741,583,1324,0,0,1,0,3,7,0,Detchd,1,0,55,0,NA,Normal
526269624,280000,6120,Pave,NA,Inside,Gtl,Bear Lake,ID,16,1Fam,7,1930,1984,MetalSd,Gd,741,741,Y,741,583,1324,0,0,1,0,3,7,0,Detchd,1,0,55,0,NA,Normal
109400729,280000,6120,Pave,NA,Inside,Gtl,Lincoln,WY,16,1Fam,7,1930,1984,MetalSd,Gd,741,741,Y,741,583,1324,0,0,1,0,3,7,0,Detchd,1,0,55,0,NA,Normal
768278665,269800,10410,Pave,Grvl,Inside,Gtl,Piute,UT,77,1Fam,8,1930,2001,VinylSd,Gd,713,713,Y,713,0,713,0,0,1,0,2,5,0,Detchd,1,75,161,0,NA,Normal
441046733,269800,10410,Pave,Grvl,Inside,Gtl,Kootenai,ID,77,1Fam,8,1930,2001,VinylSd,Gd,713,713,Y,713,0,713,0,0,1,0,2,5,0,Detchd,1,75,161,0,NA,Normal
892008106,294500,3600,Pave,Grvl,Inside,Gtl,Piute,UT,79,1Fam,7,1930,2005,VinylSd,Gd,371,687,Y,687,671,1358,0,0,1,1,3,6,1,Detchd,1,32,0,0,MnPrv,Partial
536658508,294500,3600,Pave,Grvl,Inside,Gtl,Madison,ID,79,1Fam,7,1930,2005,VinylSd,Gd,371,687,Y,687,671,1358,0,0,1,1,3,6,1,Detchd,1,32,0,0,MnPrv,Partial
826252384,309400,7449,Pave,Grvl,Inside,Gtl,San Juan,UT,50,1Fam,7,1930,1950,Wd Sdng,TA,637,637,Y,1108,0,1108,0,0,1,0,3,6,1,Attchd,1,0,205,0,GdPrv,Normal
453599854,309400,7449,Pave,Grvl,Inside,Gtl,Washington,ID,50,1Fam,7,1930,1950,Wd Sdng,TA,637,637,Y,1108,0,1108,0,0,1,0,3,6,1,Attchd,1,0,205,0,GdPrv,Normal
263582111,309400,7449,Pave,Grvl,Inside,Gtl,Weston,WY,50,1Fam,7,1930,1950,Wd Sdng,TA,637,637,Y,1108,0,1108,0,0,1,0,3,6,1,Attchd,1,0,205,0,GdPrv,Normal
771687081,275000,3960,Pave,Grvl,Inside,Gtl,Piute,UT,78,1Fam,8,1930,1950,Wd Sdng,TA,502,502,N,502,502,1004,0,0,1,0,2,5,1,Detchd,1,0,68,0,MnPrv,Normal
588143467,275000,3960,Pave,Grvl,Inside,Gtl,Lewis,ID,78,1Fam,8,1930,1950,Wd Sdng,TA,502,502,N,502,502,1004,0,0,1,0,2,5,1,Detchd,1,0,68,0,MnPrv,Normal
780217180,249000,4270,Pave,NA,Inside,Mod,Kane,UT,38,1Fam,6,1931,2006,MetalSd,TA,0,544,Y,774,0,774,0,0,1,0,3,6,0,NA,0,0,286,0,NA,Normal
514447382,249000,4270,Pave,NA,Inside,Mod,Minidoka,ID,38,1Fam,6,1931,2006,MetalSd,TA,0,544,Y,774,0,774,0,0,1,0,3,6,0,NA,0,0,286,0,NA,Normal
198633391,249000,4270,Pave,NA,Inside,Mod,Crook,WY,38,1Fam,6,1931,2006,MetalSd,TA,0,544,Y,774,0,774,0,0,1,0,3,6,0,NA,0,0,286,0,NA,Normal
826809006,485000,10570,Pave,NA,Inside,Mod,Weber,UT,34,1Fam,8,1932,1994,BrkFace,TA,556,853,Y,1549,1178,2727,0,0,2,1,3,10,2,Detchd,2,74,0,0,NA,Normal
466253842,485000,10570,Pave,NA,Inside,Mod,Gem,ID,34,1Fam,8,1932,1994,BrkFace,TA,556,853,Y,1549,1178,2727,0,0,2,1,3,10,2,Detchd,2,74,0,0,NA,Normal
170513086,485000,10570,Pave,NA,Inside,Mod,Albany,WY,34,1Fam,8,1932,1994,BrkFace,TA,556,853,Y,1549,1178,2727,0,0,2,1,3,10,2,Detchd,2,74,0,0,NA,Normal
795529694,369500,12320,Pave,NA,Inside,Gtl,Weber,UT,34,1Fam,7,1932,1990,Wd Sdng,TA,637,637,Y,959,650,1609,0,0,1,1,3,8,2,2Types,3,0,104,0,GdWo,Normal
587502386,369500,12320,Pave,NA,Inside,Gtl,Jefferson,ID,34,1Fam,7,1932,1990,Wd Sdng,TA,637,637,Y,959,650,1609,0,0,1,1,3,8,2,2Types,3,0,104,0,GdWo,Normal
268688162,369500,12320,Pave,NA,Inside,Gtl,Sherdan,WY,34,1Fam,7,1932,1990,Wd Sdng,TA,637,637,Y,959,650,1609,0,0,1,1,3,8,2,2Types,3,0,104,0,GdWo,Normal
753473023,585000,19800,Pave,NA,Inside,Gtl,Kane,UT,39,1Fam,8,1935,1990,BrkFace,TA,1411,1836,Y,1836,1836,3672,0,0,3,1,5,7,2,Detchd,2,80,32,0,NA,Normal
536295101,585000,19800,Pave,NA,Inside,Gtl,Power,ID,39,1Fam,8,1935,1990,BrkFace,TA,1411,1836,Y,1836,1836,3672,0,0,3,1,5,7,2,Detchd,2,80,32,0,NA,Normal
201906131,585000,19800,Pave,NA,Inside,Gtl,Fremont,WY,39,1Fam,8,1935,1990,BrkFace,TA,1411,1836,Y,1836,1836,3672,0,0,3,1,5,7,2,Detchd,2,80,32,0,NA,Normal
887004096,405000,13728,Pave,NA,Corner,Gtl,Kane,UT,38,1Fam,7,1935,1986,Stucco,TA,501,1127,Y,1236,872,2108,0,0,2,0,4,7,2,Basment,2,0,90,0,NA,Normal
454041472,405000,13728,Pave,NA,Corner,Gtl,Minidoka,ID,38,1Fam,7,1935,1986,Stucco,TA,501,1127,Y,1236,872,2108,0,0,2,0,4,7,2,Basment,2,0,90,0,NA,Normal
195302532,405000,13728,Pave,NA,Corner,Gtl,Crook,WY,38,1Fam,7,1935,1986,Stucco,TA,501,1127,Y,1236,872,2108,0,0,2,0,4,7,2,Basment,2,0,90,0,NA,Normal
837087116,298900,4080,Pave,Grvl,Inside,Gtl,Piute,UT,79,1Fam,8,1935,1998,Wd Sdng,TA,901,901,Y,861,517,1378,0,0,1,0,3,6,0,Detchd,1,0,40,0,NA,Normal
576417119,298900,4080,Pave,Grvl,Inside,Gtl,Madison,ID,79,1Fam,8,1935,1998,Wd Sdng,TA,901,901,Y,861,517,1378,0,0,1,0,3,6,0,Detchd,1,0,40,0,NA,Normal
725925621,303000,6120,Pave,NA,Inside,Gtl,Wayne,UT,17,1Fam,7,1935,1995,AsbShng,TA,884,884,Y,989,584,1573,0,0,1,0,3,6,0,Detchd,1,0,174,0,NA,Normal
577956905,303000,6120,Pave,NA,Inside,Gtl,Bear Lake,ID,17,1Fam,7,1935,1995,AsbShng,TA,884,884,Y,989,584,1573,0,0,1,0,3,6,0,Detchd,1,0,174,0,NA,Normal
219235062,303000,6120,Pave,NA,Inside,Gtl,Lincoln,WY,17,1Fam,7,1935,1995,AsbShng,TA,884,884,Y,989,584,1573,0,0,1,0,3,6,0,Detchd,1,0,174,0,NA,Normal
832311789,551000,14100,Pave,NA,Inside,Mod,Weber,UT,35,1Fam,9,1935,1997,Stucco,Gd,536,728,Y,1968,1479,3447,0,0,3,1,4,11,2,BuiltIn,3,12,0,0,GdWo,Normal
534780951,551000,14100,Pave,NA,Inside,Mod,Jefferson,ID,35,1Fam,9,1935,1997,Stucco,Gd,536,728,Y,1968,1479,3447,0,0,3,1,4,11,2,BuiltIn,3,12,0,0,GdWo,Normal
135059800,551000,14100,Pave,NA,Inside,Mod,Sherdan,WY,35,1Fam,9,1935,1997,Stucco,Gd,536,728,Y,1968,1479,3447,0,0,3,1,4,11,2,BuiltIn,3,12,0,0,GdWo,Normal
795540246,471600,21281,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,4,1935,2007,Wd Sdng,TA,666,666,Y,1308,1778,3086,0,0,3,1,4,9,0,BuiltIn,3,208,446,0,NA,Family
452834020,471600,21281,Pave,NA,Inside,Gtl,Custer,ID,62,1Fam,4,1935,2007,Wd Sdng,TA,666,666,Y,1308,1778,3086,0,0,3,1,4,9,0,BuiltIn,3,208,446,0,NA,Family
715717200,420000,11500,Pave,NA,Inside,Gtl,Weber,UT,33,1Fam,7,1936,1987,BrkFace,TA,794,1017,Y,1020,1037,2057,0,0,1,1,3,6,1,Attchd,1,0,322,0,NA,Normal
496960489,420000,11500,Pave,NA,Inside,Gtl,Cassia,ID,33,1Fam,7,1936,1987,BrkFace,TA,794,1017,Y,1020,1037,2057,0,0,1,1,3,6,1,Attchd,1,0,322,0,NA,Normal
192749254,420000,11500,Pave,NA,Inside,Gtl,Albany,WY,33,1Fam,7,1936,1987,BrkFace,TA,794,1017,Y,1020,1037,2057,0,0,1,1,3,6,1,Attchd,1,0,322,0,NA,Normal
850809192,340000,10800,Pave,Grvl,Inside,Gtl,Piute,UT,78,1Fam,8,1936,1989,Wd Sdng,TA,170,796,Y,1096,370,1466,0,1,2,0,3,7,1,Attchd,2,21,0,0,NA,Normal
418474738,340000,10800,Pave,Grvl,Inside,Gtl,Lewis,ID,78,1Fam,8,1936,1989,Wd Sdng,TA,170,796,Y,1096,370,1466,0,1,2,0,3,7,1,Attchd,2,21,0,0,NA,Normal
716748278,368000,11700,Pave,Grvl,Inside,Mod,Weber,UT,33,1Fam,6,1937,1995,WdShing,TA,336,942,Y,1265,673,1938,0,0,2,0,4,7,1,Detchd,1,40,0,0,NA,Normal
508142148,368000,11700,Pave,Grvl,Inside,Mod,Gem,ID,33,1Fam,6,1937,1995,WdShing,TA,336,942,Y,1265,673,1938,0,0,2,0,4,7,1,Detchd,1,40,0,0,NA,Normal
241784602,368000,11700,Pave,Grvl,Inside,Mod,Albany,WY,33,1Fam,6,1937,1995,WdShing,TA,336,942,Y,1265,673,1938,0,0,2,0,4,7,1,Detchd,1,40,0,0,NA,Normal
796754603,311000,9000,Pave,NA,Inside,Gtl,San Juan,UT,51,1Fam,6,1937,1950,Wd Sdng,Gd,780,780,Y,780,595,1375,0,0,1,1,3,6,1,Detchd,1,162,126,0,NA,Normal
512184811,311000,9000,Pave,NA,Inside,Gtl,Washington,ID,51,1Fam,6,1937,1950,Wd Sdng,Gd,780,780,Y,780,595,1375,0,0,1,1,3,6,1,Detchd,1,162,126,0,NA,Normal
222369802,311000,9000,Pave,NA,Inside,Gtl,Weston,WY,51,1Fam,6,1937,1950,Wd Sdng,Gd,780,780,Y,780,595,1375,0,0,1,1,3,6,1,Detchd,1,162,126,0,NA,Normal
781272829,295500,7200,Pave,NA,Corner,Gtl,San Juan,UT,51,1Fam,6,1938,1995,Wd Sdng,TA,803,803,Y,803,557,1360,0,0,1,1,2,6,0,Detchd,1,65,190,0,MnPrv,Normal
585348352,295500,7200,Pave,NA,Corner,Gtl,Valley,ID,51,1Fam,6,1938,1995,Wd Sdng,TA,803,803,Y,803,557,1360,0,0,1,1,2,6,0,Detchd,1,65,190,0,MnPrv,Normal
223974267,295500,7200,Pave,NA,Corner,Gtl,Weston,WY,51,1Fam,6,1938,1995,Wd Sdng,TA,803,803,Y,803,557,1360,0,0,1,1,2,6,0,Detchd,1,65,190,0,MnPrv,Normal
891189040,481500,15660,Pave,NA,Corner,Gtl,Weber,UT,34,1Fam,9,1939,2006,VinylSd,Gd,457,798,Y,1137,817,1954,0,1,1,1,3,8,2,Attchd,2,119,150,0,NA,Normal
440016172,481500,15660,Pave,NA,Corner,Gtl,Gem,ID,34,1Fam,9,1939,2006,VinylSd,Gd,457,798,Y,1137,817,1954,0,1,1,1,3,8,2,Attchd,2,119,150,0,NA,Normal
100663443,481500,15660,Pave,NA,Corner,Gtl,Albany,WY,34,1Fam,9,1939,2006,VinylSd,Gd,457,798,Y,1137,817,1954,0,1,1,1,3,8,2,Attchd,2,119,150,0,NA,Normal
721552918,349500,8400,Pave,NA,Inside,Mod,Sanpete,UT,97,1Fam,8,1939,1997,Wd Sdng,TA,342,720,Y,1052,720,2192,0,0,2,1,4,8,1,Detchd,1,24,0,0,NA,Normal
448161469,349500,8400,Pave,NA,Inside,Mod,Adams,ID,97,1Fam,8,1939,1997,Wd Sdng,TA,342,720,Y,1052,720,2192,0,0,2,1,4,8,1,Detchd,1,24,0,0,NA,Normal
756481498,319000,10800,Pave,NA,Inside,Gtl,Piute,UT,79,1Fam,7,1939,2006,VinylSd,Gd,676,676,Y,676,676,1352,0,1,2,0,4,7,0,Detchd,2,0,128,0,NA,Normal
472213489,319000,10800,Pave,NA,Inside,Gtl,Madison,ID,79,1Fam,7,1939,2006,VinylSd,Gd,676,676,Y,676,676,1352,0,1,2,0,4,7,0,Detchd,2,0,128,0,NA,Normal
842989711,334900,6000,Pave,NA,Inside,Gtl,Wayne,UT,19,1Fam,7,1940,1989,Wd Sdng,TA,460,981,Y,1014,658,1672,0,0,1,1,3,6,1,Detchd,1,11,0,0,GdPrv,Normal
576734098,334900,6000,Pave,NA,Inside,Gtl,Benewah,ID,19,1Fam,7,1940,1989,Wd Sdng,TA,460,981,Y,1014,658,1672,0,0,1,1,3,6,1,Detchd,1,11,0,0,GdPrv,Normal
277175975,334900,6000,Pave,NA,Inside,Gtl,Lincoln,WY,19,1Fam,7,1940,1989,Wd Sdng,TA,460,981,Y,1014,658,1672,0,0,1,1,3,6,1,Detchd,1,11,0,0,GdPrv,Normal
766400452,311000,7000,Pave,NA,Corner,Gtl,San Juan,UT,53,1Fam,7,1940,1950,Wd Sdng,TA,345,720,Y,720,495,1215,0,0,1,0,3,6,0,Detchd,2,0,30,0,MnPrv,Normal
532496639,311000,7000,Pave,NA,Corner,Gtl,Valley,ID,53,1Fam,7,1940,1950,Wd Sdng,TA,345,720,Y,720,495,1215,0,0,1,0,3,6,0,Detchd,2,0,30,0,MnPrv,Normal
299013395,311000,7000,Pave,NA,Corner,Gtl,Johnson,WY,53,1Fam,7,1940,1950,Wd Sdng,TA,345,720,Y,720,495,1215,0,0,1,0,3,6,0,Detchd,2,0,30,0,MnPrv,Normal
800721915,335250,6960,Pave,NA,Inside,Gtl,Duchesne,UT,82,1Fam,8,1940,1998,Wd Sdng,TA,422,680,Y,798,504,1302,0,0,1,1,2,6,2,Attchd,1,0,126,0,MnPrv,Normal
441072177,335250,6960,Pave,NA,Inside,Gtl,Nez Perce,ID,82,1Fam,8,1940,1998,Wd Sdng,TA,422,680,Y,798,504,1302,0,0,1,1,2,6,2,Attchd,1,0,126,0,MnPrv,Normal
753162609,436500,9042,Pave,NA,Inside,Gtl,Weber,UT,33,1Fam,9,1941,2006,CemntBd,Gd,877,1152,Y,1188,1152,2340,0,0,2,0,4,9,2,Attchd,1,60,0,0,GdPrv,Normal
505361040,436500,9042,Pave,NA,Inside,Gtl,Cassia,ID,33,1Fam,9,1941,2006,CemntBd,Gd,877,1152,Y,1188,1152,2340,0,0,2,0,4,9,2,Attchd,1,60,0,0,GdPrv,Normal
208439979,436500,9042,Pave,NA,Inside,Gtl,Albany,WY,33,1Fam,9,1941,2006,CemntBd,Gd,877,1152,Y,1188,1152,2340,0,0,2,0,4,9,2,Attchd,1,60,0,0,GdPrv,Normal
898318594,294000,5000,Pave,NA,Inside,Gtl,Wayne,UT,18,1Fam,7,1941,2006,Wd Sdng,Gd,72,672,Y,832,378,1210,0,0,1,0,3,6,0,Detchd,1,0,0,0,NA,Normal
483006642,294000,5000,Pave,NA,Inside,Gtl,Benewah,ID,18,1Fam,7,1941,2006,Wd Sdng,Gd,72,672,Y,832,378,1210,0,0,1,0,3,6,0,Detchd,1,0,0,0,NA,Normal
188045579,294000,5000,Pave,NA,Inside,Gtl,Lincoln,WY,18,1Fam,7,1941,2006,Wd Sdng,Gd,72,672,Y,832,378,1210,0,0,1,0,3,6,0,Detchd,1,0,0,0,NA,Normal
751502993,302000,6360,Pave,NA,Corner,Gtl,Wayne,UT,15,1Fam,6,1942,1950,MetalSd,TA,316,835,Y,955,498,1453,0,0,1,1,3,7,2,Detchd,1,0,183,0,NA,Normal
432522882,302000,6360,Pave,NA,Corner,Gtl,Bannock,ID,15,1Fam,6,1942,1950,MetalSd,TA,316,835,Y,955,498,1453,0,0,1,1,3,7,2,Detchd,1,0,183,0,NA,Normal
164914923,302000,6360,Pave,NA,Corner,Gtl,Lincoln,WY,15,1Fam,6,1942,1950,MetalSd,TA,316,835,Y,955,498,1453,0,0,1,1,3,7,2,Detchd,1,0,183,0,NA,Normal
804135775,347500,7500,Pave,NA,Inside,Gtl,Weber,UT,35,1Fam,7,1942,1950,Wd Sdng,TA,224,771,Y,753,741,1494,0,0,1,0,3,7,2,Attchd,1,0,224,0,NA,Normal
587674666,347500,7500,Pave,NA,Inside,Gtl,Jefferson,ID,35,1Fam,7,1942,1950,Wd Sdng,TA,224,771,Y,753,741,1494,0,0,1,0,3,7,2,Attchd,1,0,224,0,NA,Normal
211330207,347500,7500,Pave,NA,Inside,Gtl,Sherdan,WY,35,1Fam,7,1942,1950,Wd Sdng,TA,224,771,Y,753,741,1494,0,0,1,0,3,7,2,Attchd,1,0,224,0,NA,Normal
757508084,316500,9480,Pave,NA,Inside,Gtl,Sevier,UT,61,1Fam,7,1942,1995,MetalSd,TA,342,728,Y,888,756,1644,0,0,1,1,3,7,2,Attchd,1,0,0,0,NA,Normal
511724213,316500,9480,Pave,NA,Inside,Gtl,Butte,ID,61,1Fam,7,1942,1995,MetalSd,TA,342,728,Y,888,756,1644,0,0,1,1,3,7,2,Attchd,1,0,0,0,NA,Normal
209480704,316500,9480,Pave,NA,Inside,Gtl,Johnson,WY,61,1Fam,7,1942,1995,MetalSd,TA,342,728,Y,888,756,1644,0,0,1,1,3,7,2,Attchd,1,0,0,0,NA,Normal
788326912,280500,3880,Pave,NA,Inside,Gtl,Piute,UT,77,1Fam,9,1945,1997,VinylSd,Gd,357,686,Y,866,0,866,0,0,1,0,2,4,0,NA,0,42,0,0,NA,Normal
545520297,280500,3880,Pave,NA,Inside,Gtl,Kootenai,ID,77,1Fam,9,1945,1997,VinylSd,Gd,357,686,Y,866,0,866,0,0,1,0,2,4,0,NA,0,42,0,0,NA,Normal
781256720,278000,7425,Pave,NA,Corner,Gtl,Wayne,UT,18,1Fam,7,1945,1950,Wd Sdng,TA,672,672,Y,1195,473,1668,0,0,1,1,3,8,0,Attchd,1,0,0,0,NA,Abnorml
554955259,278000,7425,Pave,NA,Corner,Gtl,Benewah,ID,18,1Fam,7,1945,1950,Wd Sdng,TA,672,672,Y,1195,473,1668,0,0,1,1,3,8,0,Attchd,1,0,0,0,NA,Abnorml
217147238,278000,7425,Pave,NA,Corner,Gtl,Lincoln,WY,18,1Fam,7,1945,1950,Wd Sdng,TA,672,672,Y,1195,473,1668,0,0,1,1,3,8,0,Attchd,1,0,0,0,NA,Abnorml
835790665,324400,9350,Pave,NA,Inside,Gtl,Kane,UT,39,1Fam,7,1946,1950,MetalSd,TA,405,747,Y,892,747,1639,0,0,1,1,3,6,1,Detchd,1,50,0,0,NA,Normal
574010921,324400,9350,Pave,NA,Inside,Gtl,Payette,ID,39,1Fam,7,1946,1950,MetalSd,TA,405,747,Y,892,747,1639,0,0,1,1,3,6,1,Detchd,1,50,0,0,NA,Normal
146557357,324400,9350,Pave,NA,Inside,Gtl,Crook,WY,39,1Fam,7,1946,1950,MetalSd,TA,405,747,Y,892,747,1639,0,0,1,1,3,6,1,Detchd,1,50,0,0,NA,Normal
718145990,234500,5000,Pave,NA,Inside,Gtl,Wayne,UT,20,1Fam,3,1946,1950,WdShing,Fa,367,666,N,666,0,666,0,1,1,0,2,4,0,NA,0,52,0,0,MnPrv,Normal
582862048,234500,5000,Pave,NA,Inside,Gtl,Benewah,ID,20,1Fam,3,1946,1950,WdShing,Fa,367,666,N,666,0,666,0,1,1,0,2,4,0,NA,0,52,0,0,MnPrv,Normal
246676261,234500,5000,Pave,NA,Inside,Gtl,Carbon,WY,20,1Fam,3,1946,1950,WdShing,Fa,367,666,N,666,0,666,0,1,1,0,2,4,0,NA,0,52,0,0,MnPrv,Normal
786108638,254900,11100,Pave,NA,Inside,Gtl,Kane,UT,38,1Fam,7,1946,2006,MetalSd,TA,0,0,Y,930,0,930,0,0,1,0,2,6,0,Detchd,1,0,0,0,NA,Abnorml
487235920,254900,11100,Pave,NA,Inside,Gtl,Lemhi,ID,38,1Fam,7,1946,2006,MetalSd,TA,0,0,Y,930,0,930,0,0,1,0,2,6,0,Detchd,1,0,0,0,NA,Abnorml
266759431,254900,11100,Pave,NA,Inside,Gtl,Crook,WY,38,1Fam,7,1946,2006,MetalSd,TA,0,0,Y,930,0,930,0,0,1,0,2,6,0,Detchd,1,0,0,0,NA,Abnorml
734909826,299000,11851,Pave,NA,Inside,Gtl,Piute,UT,79,1Fam,7,1948,2009,VinylSd,Gd,247,1027,Y,1027,606,1633,0,0,1,0,3,7,1,Detchd,1,100,126,0,NA,Normal
479318900,299000,11851,Pave,NA,Inside,Gtl,Madison,ID,79,1Fam,7,1948,2009,VinylSd,Gd,247,1027,Y,1027,606,1633,0,0,1,0,3,7,1,Detchd,1,100,126,0,NA,Normal
786885828,386000,17541,Pave,NA,Corner,Gtl,Kane,UT,40,1Fam,7,1948,2005,Wd Sdng,Gd,109,409,Y,1325,0,1325,0,0,2,0,3,6,1,Detchd,2,42,0,0,NA,Normal
544356873,386000,17541,Pave,NA,Corner,Gtl,Teton,ID,40,1Fam,7,1948,2005,Wd Sdng,Gd,109,409,Y,1325,0,1325,0,0,2,0,3,6,1,Detchd,2,42,0,0,NA,Normal
133568139,386000,17541,Pave,NA,Corner,Gtl,Fremont,WY,40,1Fam,7,1948,2005,Wd Sdng,Gd,109,409,Y,1325,0,1325,0,0,2,0,3,6,1,Detchd,2,42,0,0,NA,Normal
812728768,305000,9600,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,7,1949,2003,MetalSd,TA,625,845,Y,893,0,893,0,1,1,0,2,4,0,Detchd,2,0,0,0,NA,Normal
456653389,305000,9600,Pave,NA,Inside,Gtl,Custer,ID,62,1Fam,7,1949,2003,MetalSd,TA,625,845,Y,893,0,893,0,1,1,0,2,4,0,Detchd,2,0,0,0,NA,Normal
782369332,278000,8777,Pave,NA,Inside,Gtl,Kane,UT,40,1Fam,5,1949,2003,VinylSd,TA,0,0,Y,1126,0,1126,0,0,2,0,2,5,0,Detchd,2,96,0,0,MnPrv,Normal
595595171,278000,8777,Pave,NA,Inside,Gtl,Teton,ID,40,1Fam,5,1949,2003,VinylSd,TA,0,0,Y,1126,0,1126,0,0,2,0,2,5,0,Detchd,2,96,0,0,MnPrv,Normal
166626276,278000,8777,Pave,NA,Inside,Gtl,Fremont,WY,40,1Fam,5,1949,2003,VinylSd,TA,0,0,Y,1126,0,1126,0,0,2,0,2,5,0,Detchd,2,96,0,0,MnPrv,Normal
714630628,317000,9600,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,7,1950,2007,MetalSd,TA,506,1113,Y,1113,0,1113,0,0,1,0,3,5,1,Attchd,1,80,120,0,NA,Normal
570077792,317000,9600,Pave,NA,Inside,Gtl,Clearwater,ID,62,1Fam,7,1950,2007,MetalSd,TA,506,1113,Y,1113,0,1113,0,0,1,0,3,5,1,Attchd,1,80,120,0,NA,Normal
282965725,317000,9600,Pave,NA,Inside,Gtl,Johnson,WY,62,1Fam,7,1950,2007,MetalSd,TA,506,1113,Y,1113,0,1113,0,0,1,0,3,5,1,Attchd,1,80,120,0,NA,Normal
744218139,328500,14000,Pave,NA,Inside,Gtl,Weber,UT,33,1Fam,8,1950,2004,HdBoard,Gd,1092,1092,Y,1152,0,1152,0,1,1,0,3,6,1,Attchd,1,36,0,0,GdPrv,Family
456194189,328500,14000,Pave,NA,Inside,Gtl,Cassia,ID,33,1Fam,8,1950,2004,HdBoard,Gd,1092,1092,Y,1152,0,1152,0,1,1,0,3,6,1,Attchd,1,36,0,0,GdPrv,Family
